RANK,USER,TOTAL,GATE,DELAY,TICK
653,Sarge,4,2,2,
654,Jokkael,4,2,2,
655,waisinet,4,2,2,
656,Cheranor,4,2,2,
657,hallboyone,4,2,2,
658,DrMarcel,4,2,2,
659,Holfter2005,4,2,2,
660,x0rx0ff,4,2,2,
661,DCal_,4,2,2,
662,tactica.gg | Lordih9999,4,2,2,
663,DillyWillyUWU,4,2,2,
664,Izeek,4,2,2,
665,Kuroxy,4,2,2,
666,Sh1ny_D3m0n,4,2,2,
667,lukeplechaty,4,2,2,
668,ã‚¢ãƒ¼ã‚«ãƒ¼ãƒ‰,4,2,2,
669,Daddy Bear,4,2,2,
670,Cloudforce,4,2,2,
671,LRpaul145,4,2,2,
672,schwump schwump schwump schwump,4,2,2,
673,Osfran10,4,2,2,
674,robojethro,4,2,2,
675,samflav,4,2,2,
676,jtknutti,4,2,2,
677,theyugin992,4,2,2,
678,kisyuu186,4,2,2,
679,funkmeister,4,2,2,
680,Qorje,4,2,2,
681,RH,4,2,2,
682,nvissers,4,2,2,
683,jorobot,4,2,2,
684,raghauge,4,2,2,
685,chillyger,4,2,2,
686,matthias.greve,4,2,2,
687,Kaifel,4,2,2,
688,yajamon,4,2,2,
689,Schnitzeldealer,4,2,2,
690,Brawndo,4,2,2,
691,nini,4,2,2,
692,aweraw,4,2,2,
693,brosef,4,2,2,
694,ImTacoDude,4,2,2,
695,Fridiot,4,2,2,
696,wearin1,4,2,2,
697,jj15,4,2,2,
698,Misha McMisha,4,2,2,
699,devslashrandom,4,2,2,
700,Sterndu,4,2,2,
701,Elon Musk,4,2,2,
702,Whiskeysauce,4,2,2,
703,Orca,4,2,2,
704,Bonzai,4,2,2,
705,rosemanningo,4,2,2,
706,NubTheFatMan,4,2,2,
707,b000rg,4,2,2,
708,Khelthan,4,2,2,
709,The Gamer,4,2,2,
710,Xesk,4,2,2,
711,Laharah,4,2,2,
712,Clockwork,4,2,2,
713,Freehand,4,2,2,
714,gary,4,2,2,
715,majesticLSD,4,2,2,
716,dazzler,4,2,2,
717,pengozo,4,2,2,
718,blazertyp,4,2,2,
719,t.tselekoglou,4,2,2,
720,Lars,4,2,2,
721,DerBastian,4,2,2,
722,lÃ¥dan,4,2,2,
723,Juyas,4,2,2,
724,Niruki,4,2,2,
725,Polle,4,2,2,
726,TechmageDE,4,2,2,
727,xyzzy,4,2,2,
728,kael362,4,2,2,
729,dVo,4,2,2,
730,Taygon,4,2,2,
731,IL,4,2,2,
732,Frozen,4,2,2,
733,Wolf,4,2,2,
734,Karzana,4,2,2,
735,PRETTY KITTY,4,2,2,
736,Oops (Farby),4,2,2,
737,Cooper,4,2,2,
738,mendret,4,2,2,
739,raxxa56,4,2,2,
740,[TBU] LiddulBOFH,4,2,2,
741,Eat Shit Putin,4,2,2,
742,DqwertyC,4,2,2,
743,patitok,4,2,2,
744,pst,4,2,2,
745,O.o,4,2,2,
746,idafa412,4,2,2,
747,Vincent,4,2,2,
748,Sgt Blubber,4,2,2,
749,yarbelk,4,2,2,
750,Porco_Rex,4,2,2,
751,definitely_not_a_bot,4,2,2,
752,hamgom95,4,2,2,
753,ZeroSmokey,4,2,2,
754,Spookie,4,2,2,
755,KathaBlanca,4,2,2,
756,Nuclear Daddy,4,2,2,
757,FailVictim,4,2,2,
758,teknowizz,4,2,2,
759,AiK,4,2,2,
760,AtomicBlom,4,2,2,
761,Bopi,4,2,2,
762,joshuasdad08,4,2,2,
763,-SALTY-SEA-SNAIL-,4,2,2,
764,NathenMat,4,2,2,
765,Claubnix,4,2,2,
766,Firebeard,4,2,2,
767,bernd,4,2,2,
768,caeasarus,4,2,2,
769,TheenivU,4,2,2,
770,Mielas,4,2,2,
771,funny,4,2,2,
772,zotfleischer,4,2,2,
773,Simon_the_Primon,4,2,2,
774,tomfii,4,2,2,
775,Marts,4,2,2,
776,MikeCobra,4,2,2,
777,mfranke910,4,2,2,
778,Gammabyte,4,2,2,
779,n0ir,4,2,2,
780,Highlife1911,4,2,2,
781,jora,4,2,2,
782,awa,4,2,2,
783,NeuralSimulation,4,2,2,
784,marschess12,4,2,2,
785,Tue,4,2,2,
786,Crawdad_Cletis,4,2,2,
787,FurtherJOTA,4,2,2,
788,BeanPie,4,2,2,
789,Yoinkinator,4,2,2,
790,Zeral,4,2,2,
791,Prisoner 1667,4,2,2,
792,Dutrius,4,2,2,
793,am7w406,4,2,2,
794,Nachtras,4,2,2,
795,sgt.Step,4,2,2,
796,petemidge,4,2,2,
797,KnobY,4,2,2,
798,ã€ŽAstroNot667ã€,4,2,2,
799,Anarim,4,2,2,
800,CodingEntity,4,2,2,
801,Zaruka,4,2,2,
802,pickupsticks,4,2,2,
803,brianjoc,4,2,2,
804,KaffeeKind,4,2,2,
805,Friedrich HÃ¶lderlin,4,2,2,
806,Otterman,4,2,2,
807,Pops,4,2,2,
808,Fluffybutt,4,2,2,
809,Beemer,4,2,2,
810,xXTMNTXx,4,2,2,
811,MadWookiee,4,2,2,
812,thelastend,4,2,2,
813,Elvis,4,2,2,
814,Omoikane Tsurugi,4,2,2,
815,Marc2100,4,2,2,
816,rethelici,4,2,2,
817,Dim_ov,4,2,2,
818,yart56,4,2,2,
819,Anquietas,4,2,2,
820,LexxyDrexxy,4,2,2,
821,Renji,4,2,2,
822,Jestah,4,2,2,
823,TheXandan,4,2,2,
824,Enterprize1,4,2,2,
825,ColdFaith,4,2,2,
826,Blackbox,4,2,2,
827,ArcaneLord2,4,2,2,
828,Mr. Peepers,4,2,2,
829,Dorcas,4,2,2,
830,GameChaser,4,2,2,
831,yasunori.fukami,4,2,2,
832,Ivannius,4,2,2,
833,JBRAY,4,2,2,
834,Hr.Novu,4,2,2,
835,ÎœÎ¿Î½Î±Îºo,4,2,2,
836,Charge Cruiser,4,2,2,
837,GrafVonSteiner,4,2,2,
838,Moop,4,2,2,
839,High-Fidelity,4,2,2,
840,Khold,4,2,2,
841,Tharagon,4,2,2,
842,Numir,4,2,2,
843,BadGuy360th,4,2,2,
844,MdM,4,2,2,
845,ward,4,2,2,
846,uwap,4,2,2,
847,X_tre@m,4,2,2,
848,THORSTED,4,2,2,
849,Espen AskebÃ¸tte,4,2,2,
850,mjh211h,4,2,2,
851,Teutron,4,2,2,
852,Grumpumpel,4,2,2,
853,nathalie.liljenmalm,4,2,2,
854,Penetrator,4,2,2,
855,The SupersoakerÂ©,4,2,2,
856,MarkGamed7794,4,2,2,
857,Adrien,4,2,2,
858,RykoJLL,4,2,2,
859,GreenHell,4,2,2,
860,Sibi,4,2,2,
861,Zly,4,2,2,
862,Sheft on VACation!,4,2,2,
