RANK,USER,TOTAL,GATE,DELAY,TICK
641,Ryan,166,154,12,
642,EffElYouEx,166,154,12,
643,MechanicalSwarm,166,154,12,
644,mikuri,166,154,12,
645,Otakode,166,154,12,
646,226409112,166,154,12,
647,,166,154,12,
648,xXSeabassXx,166,154,12,
649,Murzahg,166,154,12,
650,CrafterFB,166,154,12,
651,PepperoniPizza,166,154,12,
652,Mouro,166,154,12,
653,coolinhi256,166,154,12,
654,dokeyo1001,166,154,12,
655,inbarondo,166,154,12,
656,antofire,166,154,12,
657,CreeperCompany5,166,154,12,
658,Spaceymip,166,154,12,
659,KaWeNGoD,166,154,12,
660,lekkel124,166,154,12,
661,Carmenere,166,154,12,
662,Comtraya,166,154,12,
663,Ch1pless,166,154,12,
664,kipsora,166,154,12,
665,shigawire,166,154,12,
666,Guo\_Baoqi,166,154,12,
667,wickie37,166,154,12,
668,Zalastra,166,154,12,
669,hjh,166,154,12,
670,cameronb2100,166,154,12,
671,The Great Detective,166,154,12,
672,grizzly590,166,154,12,
673,[EXDr] Hairy0tter,166,154,12,
674,Taruu,166,154,12,
675,monika-trenholme,166,154,12,
676,Folobort,166,154,12,
677,Li Wong Fong,166,154,12,
678,decorator\_factory,166,154,12,
679,ken\_raice960,166,154,12,
680,kwanzknoel,166,154,12,
681,Sigmanificient,166,154,12,
682,metaverser,166,154,12,
683,Hank The Tundra Wanderer,166,154,12,
684,hato,166,154,12,
685,MooN,166,154,12,
686,palaeoabyss,166,154,12,
687,Hadopire,166,154,12,
688,Jellyfish,166,154,12,
689,Sofien,166,154,12,
690,CUBEJacky,166,154,12,
691,jkz,166,154,12,
692,2421370618,166,154,12,
693,tctianchi,166,154,12,
694,我睡在窝里,166,154,12,
695,mwpher,166,154,12,
696,MengLei,166,154,12,
697,Ferroxen,166,154,12,
698,dinoper,166,154,12,
699,Storm,166,154,12,
700,johnb3,166,154,12,
701,Moritz,166,154,12,
702,maedas,166,154,12,
703,Aer Pisces,166,154,12,
704,kkumie,166,154,12,
705,Hina,166,154,12,
706,Jasper1749,166,154,12,
707,3165589585,166,154,12,
708,Sparky200,166,154,12,
709,PGForest,166,154,12,
710,Quiser,166,154,12,
711,NovaTheVulpid,166,154,12,
712,这场战斗并非清汤寡水,166,154,12,
713,三点sama,166,154,12,
714,邪恶香蕉人,166,154,12,
715,2929097080,166,154,12,
716,Sambar,166,154,12,
717,18211153991,166,152,14,
718,你急什么？,166,154,12,
719,citodas,166,154,12,
720,moccam,166,154,12,
721,PatitoPatozo,166,154,12,
722,该隐老王,166,154,12,
723,就是一个大头鬼,166,154,12,
724,ツカイジ,166,154,12,
725,bobsancreedo,166,154,12,
726,TotallyNotSebSmith,166,154,12,
727,从心的小浣熊,166,154,12,
728,PwnDeek,166,154,12,
729,Favabean,166,154,12,
730,Jao,166,154,12,
731,qianyinjun2009,166,154,12,
732,gg8863075,166,154,12,
733,Quantic Mage,166,154,12,
734,4xel,166,154,12,
735,fmyzc,166,154,12,
736,shay91,166,154,12,
737,1085982151,166,154,12,
738,buygrush,166,154,12,
739,mala,166,154,12,
740,2826846112,166,154,12,
741,wulawula,166,154,12,
742,qiyingxuan7,166,154,12,
743,alcarithemad,166,154,12,
744,alex\_strel,166,154,12,
745,shogi,166,154,12,
746,Egginator,166,154,12,
747,DeviousWarlock,166,154,12,
748,Natjom,166,154,12,
749,PhiliaTheCat,166,154,12,
750,TI-30X IIS,166,154,12,
751,adriangamingchannel123,166,154,12,
752,Itron al Lenn,166,154,12,
753,hmlog,166,154,12,
754,Wolfx1131,166,154,12,
755,Shakilop,166,154,12,
756,dvldawgx,166,154,12,
757,Rigidcohomology,166,154,12,
758,soldier69420,166,154,12,
759,\_Walnutz\_,166,154,12,
760,Shrz57,166,154,12,
761,白易尘,166,154,12,
762,byebyeflyguy,166,154,12,
763,thundercontroller,166,154,12,
764,1770711565,166,154,12,
765,chips,166,154,12,
766,哥门!,166,154,12,
767,IsaacLeibniz,166,154,12,
768,盟主萌灵,166,154,12,
769,1846668152,166,154,12,
770,Afry,166,154,12,
771,Hamaloo,166,154,12,
772,雾雨月夜,166,154,12,
773,theodor.hayden,166,154,12,
774,北\_执,166,154,12,
775,Z\_Element\_Wake,166,154,12,
776,AGATE,166,154,12,
777,lx314011,166,154,12,
778,2766358872,166,154,12,
779,shadocko,166,154,12,
780,ellinger1989,166,154,12,
781,bubu4,166,154,12,
782,2135889953,166,154,12,
783,核某人,166,154,12,
784,zagadka M,166,154,12,
785,Carlo,166,154,12,
786,NilsRobles,166,154,12,
787,PolyB,166,154,12,
788,3568847251,166,154,12,
789,repfish\_xy,166,154,12,
790,感觉良好,166,154,12,
791,办公室室长,166,154,12,
792,fort,166,154,12,
793,970477176,166,154,12,
794,北尘之光,166,154,12,
795,stalker320,166,154,12,
796,matthew20060423,166,154,12,
797,谷氨酸钠,166,154,12,
798,3201428674,166,154,12,
799,jordisuarez,166,154,12,
800,原神,166,154,12,
801,Burno,166,154,12,
802,StevenSpace001,166,154,12,
803,Cosmia,166,154,12,
804,aaaaaaaaaaaa,166,154,12,
805,qq11123334,166,154,12,
806,lord julian,166,154,12,
807,stdg,166,154,12,
808,Microa,166,154,12,
809,sibamitsu0318,166,154,12,
810,安,166,154,12,
811,LuxraySpiral,166,154,12,
812,sergej\_anciferov,166,154,12,
813,Homersimpsom,166,154,12,
814,AofPS\_01,166,154,12,
815,bill.ruddock,166,154,12,
816,ente,166,154,12,
817,emiliasaigoo,166,154,12,
818,Griffles,166,154,12,
819,goodmice,166,154,12,
820,banmu001155,166,154,12,
821,dbxl,166,154,12,
822,That Damn Heavy,166,154,12,
823,Ox,166,154,12,
824,briconawak,166,154,12,
825,pthgentle1,166,154,12,
826,plswiegot,166,154,12,
827,Satoni,166,154,12,
828,Matsura,166,154,12,
829,MFErtre,166,154,12,
830,男邮虚比羊子豪,166,154,12,
831,SilverOne,166,154,12,
832,dzm,166,154,12,
833,ENTH,166,154,12,
834,lezeroq,166,154,12,
835,Kisslune,166,154,12,
836,Pr0st,167,155,12,
837,artsuchiya,167,155,12,
838,Icewind | demos.tf,167,155,12,
839,RedefiningFail,167,153,14,
840,FenixAuriga,167,155,12,
841,taskkill\_sqc,167,155,12,
842,Blu3,167,155,12,
843,khoyobegenn,168,156,12,
844,ArcticCopper,168,156,12,
845,kremnev8,168,156,12,
846,~csufeardir,168,156,12,
847,hentenkenenu,168,156,12,
848,HorstRed,168,156,12,
849,michimichi42,168,156,12,
850,Venusaur,168,156,12,
851,4N1M3_4DD1C7,168,156,12,
852,ThalysRun0,168,156,12,
853,XIAO\_PA,168,156,12,
854,贵人多忘事,168,156,12,
855,skyswordkill,168,156,12,
856,KABOB,168,156,12,
