RANK,USER,TOTAL,GATE,DELAY,TICK
592,LanzaJ,15,7,8,
593,jkz,15,7,8,
594,苏格兰,15,7,8,
595,Martian,15,7,8,
596,eZeeK,15,7,8,
597,Soul,15,7,8,
598,Alef Burzmali,15,7,8,
599,tctianchi,15,7,8,
600,Ymity,15,7,8,
601,jyx20090106,15,7,8,
602,MengLei,15,7,8,
603,CUBEJacky,15,7,8,
604,Robthehood,15,7,8,
605,ivan123,15,7,8,
606,isfzdist,15,7,8,
607,Q.E.D,15,7,8,
608,\_4Z\_,15,7,8,
609,genko,15,7,8,
610,Moritz,15,7,8,
611,maedas,15,7,8,
612,legendpig3233,15,7,8,
613,SubCine,15,7,8,
614,Zandario,15,7,8,
615,hzxsncz,15,7,8,
616,kkumie,15,7,8,
617,roran,15,7,8,
618,Jasper1749,15,7,8,
619,King,15,7,8,
620,PGForest,15,7,8,
621,Sovde,15,7,8,
622,没有用,15,7,8,
623,ุุุุุุุุ,15,7,8,
624,柴,15,7,8,
625,DevilVsLife,15,7,8,
626,Doublebubble,15,7,8,
627,rexgene,15,7,8,
628,skyhgzsh,15,7,8,
629,tan((x^2) (y^2))=0,15,7,8,
630,Null372,15,7,8,
631,JSXDH,15,7,8,
632,ThisDoesNotExist,15,7,8,
633,zhangsiwei1951,15,7,8,
634,qbax,15,7,8,
635,mccoyn,15,7,8,
636,pichutarius,15,7,8,
637,imnotbigbrain,15,7,8,
638,simon.goldsmith,15,7,8,
639,你急什么？,15,7,8,
640,Vertical,15,7,8,
641,moccam,15,7,8,
642,szabsi,15,7,8,
643,小瑞天天开心,15,7,8,
644,PatitoPatozo,15,7,8,
645,Braxbro,15,7,8,
646,卖无敌的承太郎,15,7,8,
647,Shaori Fell,15,7,8,
648,像素游戏赛高,15,7,8,
649,HURGMCGURG,15,7,8,
650,Gradient,15,7,8,
651,kmcguffi,15,7,8,
652,Toaster,15,7,8,
653,Berkishco,15,7,8,
654,HBB Ai XIN,15,7,8,
655,msherman1225,15,7,8,
656,Jao,15,7,8,
657,pleegwat,15,7,8,
658,UwU,15,7,8,
659,qianyinjun2009,15,7,8,
660,Quantic Mage,15,7,8,
661,Leo Avada Maxwell,15,7,8,
662,1Kick234,15,7,8,
663,4xel,15,7,8,
664,SoloKyo,15,7,8,
665,wangperiagoge,15,7,8,
666,DasGerippe,15,7,8,
667,lozzajp,15,7,8,
668,GHOST\_JX,15,7,8,
669,TonyQ,15,7,8,
670,Egginator,15,7,8,
671,HellGate,15,7,8,
672,234729331,15,7,8,
673,white-gandalf,15,7,8,
674,ABIGplayer,15,7,8,
675,VeliTomaatti,15,7,8,
676,Arok,15,7,8,
677,Allenator,15,7,8,
678,Manilock,15,7,8,
679,Itron al Lenn,15,7,8,
680,78715859,15,7,8,
681,9527,15,7,8,
682,璐明,15,7,8,
683,GN6,15,7,8,
684,joachim,15,7,8,
685,macho,15,7,8,
686,Tarzy,15,7,8,
687,曾思宇,15,7,8,
688,小束,15,7,8,
689,Ixam,15,7,8,
690,DoMeHeadOn,15,7,8,
691,四维汉堡包,15,7,8,
692,18219166612,15,7,8,
693,Oreo,15,7,8,
694,wobs,15,7,8,
695,derFabbi,15,7,8,
696,星云小姐,15,7,8,
697,Beepidibop,15,7,8,
698,Gurgur,15,7,8,
699,theodor.hayden,15,7,8,
700,SeWZC,15,7,8,
701,septomor,15,7,8,
702,东风断雨,15,7,8,
703,Kright,15,7,8,
704,zagadka M,15,7,8,
705,LeonidR,15,7,8,
706,Eternal,15,7,8,
707,IM&SD,15,7,8,
708,Nero,15,7,8,
709,TheMonkey2002,15,7,8,
710,Eason,15,7,8,
711,1394762414,15,7,8,
712,BRPA,15,7,8,
713,fort,15,7,8,
714,Carlo,15,7,8,
715,bbpursell,15,7,8,
716,Hyerf,15,7,8,
717,Zhooka,15,7,8,
718,skeltoac,15,7,8,
719,Sebastian Sokolova,15,7,8,
720,カエル軍団,15,7,8,
721,Theflyingdutchman,15,7,8,
722,=^・^=,15,7,8,
723,gerritvanroekel,15,7,8,
724,a9202184492020,15,7,8,
725,2624108170,15,7,8,
726,Squirrelofudun,15,7,8,
727,OrchestraOfPain,15,7,8,
728,hirohiro,15,7,8,
729,fomy,15,7,8,
730,NNN1590,15,7,8,
731,Burno,15,7,8,
732,Louis,15,7,8,
733,Bufo,15,7,8,
734,2335596285,15,7,8,
735,Frosty,15,7,8,
736,qq11123334,15,7,8,
737,voqn,15,7,8,
738,Resnox,15,7,8,
739,Stabhole,15,7,8,
740,鸽子,15,7,8,
741,lord julian,15,7,8,
742,Conceit,15,7,8,
743,AJ,15,7,8,
744,星星不亮了,15,7,8,
745,Spaam,15,7,8,
746,liuhang10,15,7,8,
747,AofPS\_01,15,7,8,
748,bill.ruddock,15,7,8,
749,B,15,7,8,
750,Random\_Magus,15,7,8,
751,emiliasaigoo,15,7,8,
752,dbxl,15,7,8,
753,Financier,15,7,8,
754,1465157991,15,7,8,
755,O2,15,7,8,
756,Ryan,15,7,8,
757,Blu3,15,7,8,
758,jiang\_jy\_7990,15,7,8,
759,WowaBBS,15,7,8,
760,jshintaro1018,15,7,8,
761,无痕,15,7,8,
762,MFErtre,15,7,8,
763,liangchuxu,15,7,8,
764,lezeroq,15,7,8,
765,ღ「星空物语」,15,7,8,
766,WW,15,7,8,
767,Megacrafter127,16,8,8,
768,Nerago,16,8,8,
769,flemmingvonessen,16,8,8,
770,Stuffe,16,8,8,
771,lavinog,16,8,8,
772,deliberate_guess,16,8,8,
773,ネット・イメージ,16,8,8,
774,蜡笔桶,16,8,8,
775,Enryse,16,8,8,
776,FRA32,16,8,8,
777,Dharleth23,16,8,8,
778,2e19728,16,8,8,
779,朝闻道,16,8,8,
780,Auriok,16,8,8,
781,Blu,16,8,8,
782,JakeVH,16,8,8,
783,wildbore2000,16,8,8,
784,Sodiumx3,16,8,8,
785,jumjhgf,16,8,8,
786,Its\_Not\_An\_Oboe,16,8,8,
787,1830395354,16,8,8,
788,1378753109,16,8,8,
789,nia.nightglow,16,8,8,
790,Banzify,17,9,8,
791,Mortalitor,17,9,8,
792,Bounours,17,9,8,
793,koryngs,17,9,8,
794,Solomyr,17,9,8,
795,The Warden Unit,17,9,8,
796,Foxie_Fox,17,9,8,
797,sailerboy98,17,9,8,
798,expendablejim,17,9,8,
799,ierdna100,17,9,8,
800,Baschdi,17,9,8,
801,NAMEhzj,17,9,8,
802,rasmuse00,17,9,8,
803,morybu,17,9,8,
804,mpklink,17,9,8,
805,Levain,17,9,8,
806,Kuldrtorix,17,9,8,
807,Goldi2204,17,9,8,
808,Chriiiis,17,9,8,
809,Honkler,17,9,8,
810,DaDaimon,17,9,8,
811,Alex_523,17,9,8,
812,jemand2001,17,9,8,
813,reddog,17,9,8,
814,Cpt. Bread,17,9,8,
815,robotguy189,17,9,8,
816,Thunderbolt1029,17,9,8,
817,Naughty Naughty,17,9,8,
818,Bademeister,17,9,8,
819,Hedgehog,17,9,8,
820,pinkertona,17,9,8,
821,updog,17,9,8,
822,sq5researcher,17,9,8,
823,VolaSyVy,17,9,8,
824,Bloody,17,9,8,
825,HappyDomba,17,9,8,
826,dgftio,17,9,8,
827,prphet,17,9,8,
828,lukeplechaty,17,9,8,
829,Rofgar,17,9,8,
830,ShadF0x,17,9,8,
831,Rominos2,17,9,8,
832,khoyobegenn,17,9,8,
833,repairmanman,17,9,8,
834,rolexa2010,17,9,8,
835,LMD|Cavy,17,9,8,
836,ZKlack,17,9,8,
837,Comm,17,9,8,
838,Logxen,17,9,8,
839,JerryPlayz,17,9,8,
840,lasmite,17,9,8,
841,Hakagin,17,9,8,
842,sunnyssk,17,9,8,
843,ggg1psyyy,17,9,8,
844,bambooin8,17,9,8,
845,Jeff,17,9,8,
846,Deadwire,17,9,8,
847,Stevi the Stain,17,9,8,
848,Soda,17,9,8,
849,Gugorrex,17,9,8,
850,arar,17,9,8,
851,mwChase,17,9,8,
852,sbtaku11,17,9,8,
853,[CIR]EbÃ¨to,17,9,8,
854,Tokin,17,9,8,
855,Inverce,17,9,8,
856,Blockinator,17,9,8,
857,funfaker666,17,9,8,
858,alexei2511,17,9,8,
859,Jedicavebros,17,9,8,
860,staffmann,17,9,8,
861,llfull,17,9,8,
862,ElPaso,17,9,8,
863,DeletedOS,17,9,8,
864,Hashtax,17,9,8,
865,icechair,17,9,8,
866,Grnstdl,17,9,8,
867,Pyke,17,9,8,
868,Aokama,17,9,8,
869,jschell42,17,9,8,
870,321Productions,17,9,8,
871,Blackdevil,17,9,8,
872,Watergrasswfud,17,9,8,
873,moronic1,17,9,8,
874,PopStopper334,17,9,8,
875,Troplosdof,17,9,8,
876,whiskeyo,17,9,8,
877,chrisi-12er,17,9,8,
878,Manu,17,9,8,
879,SweetBoii.dNS,17,9,8,
880,Fantus,17,9,8,
881,Knut [Ger],17,9,8,
882,memeturtles,17,9,8,
883,Tekashi Snitch9ine,17,9,8,
884,Kafir Pride,17,9,8,
885,Interdimensional Cheesecake,17,9,8,
886,revilum1,17,9,8,
887,Cyberpunk,17,9,8,
888,Otagas,17,9,8,
889,trg7wea,17,9,8,
890,Loki23,17,9,8,
891,elentur,17,9,8,
892,Kilika,17,9,8,
893,Herr_C,17,9,8,
